label,initial_state,t,delta,mu_power_reference
P0.5,1,44,1.311274080567637e-07,1.189134659673575e-06
P0.5,1,45,9.682593168913733e-08,8.788166760870464e-07
P0.5,1,46,7.150577428782778e-08,6.494796395731086e-07
P0.5,1,47,5.28122517245988e-08,4.799906666521125e-07
P0.5,1,48,3.9009132188350115e-08,3.5473173604729366e-07
P0.5,1,49,2.8815798469583598e-08,2.6216052373853597e-07
P0.5,1,50,2.1287430748695435e-08,1.937468041982589e-07
P0.5,1,51,1.5726791979808752e-08,1.4318640961549413e-07
P0.5,1,52,1.1619246509386727e-08,1.0582031524812275e-07
P0.5,1,53,8.584871702410624e-09,7.820532094688654e-08
P0.5,1,54,6.343152725296619e-09,5.77967681353513e-08
P0.5,1,55,4.686945290210964e-09,4.2714055341071364e-08
P0.5,1,56,3.463268005710063e-09,3.156734507035802e-08
P0.5,1,57,2.55912918634138e-09,2.3329493461438736e-08
P0.5,1,58,1.8910666921279073e-09,1.7241401326409994e-08
P0.5,1,59,1.3974259527316235e-09,1.2742064896937536e-08
P0.5,1,60,1.0326593469223155e-09,9.416880609876417e-09
P0.5,1,61,7.631163895238657e-10,6.95944033701943e-09
P0.5,1,62,5.639351208230892e-10,5.143296576759801e-09
P0.5,1,63,4.1674610984365756e-10,3.801095834645595e-09
P0.5,1,64,3.079763527535917e-10,2.8091573815605864e-09
P0.5,1,65,2.2759684414896952e-10,2.076076357362377e-09
P0.5,1,66,1.6819674819590347e-10,1.5343010220397928e-09
P0.5,1,67,1.243000008477324e-10,1.1339080173443978e-09
P0.5,1,68,9.186004734651476e-11,8.380020434898446e-10
P0.5,1,69,6.78865436087861e-11,6.193160416466694e-10
P0.5,1,70,5.016978499305935e-11,4.5769859682394336e-10
P0.5,1,71,3.707675833020119e-11,3.3825703105898757e-10
P0.5,1,72,2.7400734459170906e-11,2.499850771988546e-10
P0.5,1,73,2.024992673543835e-11,1.8474867655070086e-10
P0.5,1,74,1.496530677158603e-11,1.3653644397375208e-10
P0.5,1,75,1.1059819726710884e-11,1.0090573248507968e-10
P0.5,1,76,8.173586807380673e-12,7.457325349932109e-11
P0.5,1,77,6.040556943531783e-12,5.511252929357906e-11
P0.5,1,78,4.464137393078715e-12,4.0730298633990295e-11
P0.5,1,79,3.299083228824884e-12,3.0101271853754496e-11
P0.5,1,80,2.4381330288036906e-12,2.2246008440936998e-11
P0.5,1,81,1.8018503356032056e-12,1.644066383502376e-11
P0.5,1,82,1.3315737401597971e-12,1.2150288805917282e-11
P0.5,1,83,9.84087811239931e-13,8.979535105675095e-12
P0.5,1,84,7.272654700685166e-13,6.636225031522133e-12
P0.5,1,85,5.374867217966539e-13,4.904427918675639e-12
P0.5,1,86,3.97237798210881e-13,3.6245626233636012e-12
P0.5,1,87,2.9358460107431483e-13,2.6786924853474018e-12
P0.5,1,88,2.169514567995634e-13,1.9796577343717847e-12
P0.5,1,89,1.603023269680648e-13,1.4630439166479255e-12
P0.5,1,90,1.1847467451531202e-13,1.0812462502361586e-12
P0.5,1,91,8.754108549169359e-14,7.990829532501932e-13
P0.5,1,92,6.468436897222318e-14,5.905533231080211e-13
P0.5,1,93,4.779510121011299e-14,4.3644183124593827e-13
P0.5,1,94,3.530509218307998e-14,3.225474561023952e-13
P0.5,1,95,2.6076363290883364e-14,2.3837509145520245e-13
P0.5,1,96,1.930400284066991e-14,1.7616844638277764e-13
P0.5,1,97,1.4238610290817633e-14,1.3019532079237408e-13
P0.5,1,98,1.0505485370515544e-14,9.621939628960889e-14
P0.5,1,99,7.771561172376096e-15,7.110986912579641e-14
P0.5,1,100,5.731526364627371e-15,5.255295379185388e-14
P0.5,1,101,4.218847493575595e-15,3.883867297467479e-14
P0.5,1,102,3.1086244689504383e-15,2.87032870580065e-14
P0.5,1,103,2.275957200481571e-15,2.1212843406661796e-14
P0.5,1,104,1.6792123247455493e-15,1.567711476689691e-14
P0.5,1,105,1.2906342661267445e-15,1.1585996403352212e-14
P0.5,1,106,1.1518563880486e-15,8.562501114167743e-15
P0.5,1,107,1.1796119636642288e-15,6.328020722405107e-15
P0.5,1,108,1.1934897514720433e-15,4.676652969648183e-15
P0.5,1,109,1.1934897514720433e-15,3.4562280937358517e-15
P0.5,1,110,1.1934897514720433e-15,2.5542867331521503e-15
P0.5,1,111,1.1796119636642288e-15,1.8877170540283564e-15
P0.5,1,112,1.1934897514720433e-15,1.3950961847074798e-15
P0.5,1,113,1.1934897514720433e-15,1.0310302385794568e-15
P0.5,1,114,1.1934897514720433e-15,7.619713712342379e-16
P0.5,1,115,1.1934897514720433e-15,5.631264233147324e-16
P0.5,1,116,1.1934897514720433e-15,4.161722875776653e-16
P0.5,1,117,1.1934897514720433e-15,3.075674764613655e-16
P0.5,1,118,1.1934897514720433e-15,2.2730430497287495e-16
P0.5,1,119,1.1934897514720433e-15,1.6798670540086127e-16
P0.5,1,120,1.1934897514720433e-15,1.24148696588933e-16
P0.5,1,121,1.1934897514720433e-15,9.175070627137809e-17
P0.5,1,122,1.1934897514720433e-15,6.780733372634637e-17
P0.5,1,123,1.1934897514720433e-15,5.011225192617857e-17
P0.5,1,124,1.1934897514720433e-15,3.703489954711273e-17
P0.5,1,125,1.1934897514720433e-15,2.7370228471976085e-17
P0.5,1,126,1.1934897514720433e-15,2.022766136182413e-17
P0.5,1,127,1.1934897514720433e-15,1.494902699067942e-17
P0.5,1,128,1.1934897514720433e-15,1.1047911272126865e-17
P0.5,1,129,1.1934897514720433e-15,8.16483531355511e-18
P0.5,1,130,1.1934897514720433e-15,6.034130258238652e-18
P0.5,1,131,1.1934897514720433e-15,4.459456507707244e-18
P0.5,1,132,1.1934897514720433e-15,3.2957114767252944e-18
P0.5,1,133,1.1934897514720433e-15,2.435658721874875e-18
P0.5,1,134,1.1934897514720433e-15,1.800046348517065e-18
P0.5,1,135,1.1934897514720433e-15,1.3303041299297733e-18
P0.5,1,136,1.1934897514720433e-15,9.831463948504177e-19
P0.5,1,137,1.1934897514720433e-15,7.265833518523309e-19
P0.5,1,138,1.1934897514720433e-15,5.369733032172587e-19
P0.5,1,139,1.1934897514720433e-15,3.9684411655313527e-19
P0.5,1,140,1.1934897514720433e-15,2.932832077484494e-19
P0.5,1,141,1.1934897514720433e-15,2.1674767587414437e-19
P0.5,1,142,1.1934897514720433e-15,1.6018494668517729e-19
P0.5,1,143,1.1934897514720433e-15,1.1838289403127094e-19
P0.5,1,144,1.1934897514720433e-15,8.74895543509642e-20
P0.5,1,145,1.1934897514720433e-15,6.465817703787845e-20
P0.5,1,146,1.1934897514720433e-15,4.7784902882129695e-20
P0.5,1,147,1.1934897514720433e-15,3.531489825512546e-20
P0.5,1,148,1.1934897514720433e-15,2.6099080746196554e-20
P0.5,1,149,1.1934897514720433e-15,1.9288233846111295e-20
P0.5,1,150,1.1934897514720433e-15,1.4254753587690652e-20
P0.5,1,151,1.1934897514720433e-15,1.053481627540234e-20
P0.5,1,152,1.1934897514720433e-15,7.785638192463609e-21
P0.5,1,153,1.1934897514720433e-15,5.753888865198364e-21
P0.5,1,154,1.1934897514720433e-15,4.252347239189854e-21
P0.5,1,155,1.1934897514720433e-15,3.1426496872428186e-21
P0.5,1,156,1.1934897514720433e-15,2.3225401175396444e-21
P0.5,1,157,1.1934897514720433e-15,1.7164473086128864e-21
P0.5,1,158,1.1934897514720433e-15,1.268521194099086e-21
P0.5,1,159,1.1934897514720433e-15,9.374864068381868e-22
P0.5,1,160,1.1934897514720433e-15,6.928388481759363e-22
P0.5,1,161,1.1934897514720433e-15,5.1203480502796475e-22
P0.5,1,162,1.1934897514720433e-15,3.784135982707614e-22
